time,open,high,low,close,Histogram,MACD,Signal,RSI,%K,%D
2014-01-02T14:30:00Z,81.5,81.92,81.09,81.13,0.484383402,1.668119997,1.183736595,63.83416093,82.95376121,87.06004141
2014-01-03T14:30:00Z,81.21,81.82,81.09,81.4,0.365305575,1.640368564,1.275062989,64.81522225,80.6763285,83.78191856
2014-01-06T14:30:00Z,81.31,81.5,80.44,80.54,0.205012281,1.531328341,1.326316059,59.29757524,74.69934936,79.44314636
2014-01-07T14:30:00Z,80.84,81.94,80.66,81.52,0.144246008,1.506623569,1.362377561,63.14753146,75.92580472,77.10049419
2014-01-08T14:30:00Z,81.29,82.2,81.25,82.15,0.126381863,1.52035489,1.393973027,65.4124592,78.34015055,76.32176821
2014-01-09T14:30:00Z,82.02,83.05,82,82.95,0.146905362,1.577604729,1.430699368,68.09405604,85.76501553,80.0103236
2014-01-10T14:30:00Z,82.75,83.22,82.39,83.2,0.154979074,1.624423211,1.469444136,68.90537901,90.37957905,84.82824837
2014-01-13T14:30:00Z,82.71,82.74,80.8,81.06,0.00194882,1.471880161,1.469931341,55.82038689,72.08038369,82.74165942
2014-01-14T14:30:00Z,80.78,82.25,80.71,81.95,-0.050673102,1.406589963,1.457263065,59.2833899,58.26550859,73.57515711
2014-01-15T14:30:00Z,82.09,84.31,81.61,84.22,0.050581372,1.52048978,1.469908408,66.49676121,59.65481696,63.33356975
2014-01-16T14:30:00Z,83.54,84.26,83.14,84.12,0.091611515,1.584422802,1.492811287,65.94252983,80.97699028,66.29910528
2014-01-17T14:30:00Z,83.64,84.9,83.63,84.43,0.118699787,1.641186021,1.522486234,66.86452819,94.07558043,78.23579589
2014-01-21T14:30:00Z,84.22,85.04,83.86,84.93,0.147484367,1.706841693,1.559357326,68.3526815,94.05367278,89.70208116
2014-01-22T14:30:00Z,84.46,85.88,84.46,85.4,0.17357255,1.776323013,1.602750463,69.72892384,92.74901655,93.62608992
2014-01-23T14:30:00Z,84.81,85.07,83.5,83.92,0.071763044,1.692454268,1.620691224,60.76748402,84.25191816,90.35153583
2014-01-24T14:30:00Z,83.29,83.3,81.17,81.18,-0.18544705,1.388882412,1.574329462,48.37270623,56.25,77.75031157
2014-01-27T14:30:00Z,81.34,81.9,80.18,81.15,-0.353207304,1.132820331,1.486027636,48.25664691,31.53035776,57.34409197
2014-01-28T14:30:00Z,81.73,81.91,80.93,81.3,-0.443815652,0.931258071,1.375073723,48.91660156,16.75653595,34.84563123
2014-01-29T14:30:00Z,81.27,81.77,80.1301,80.32,-0.552419254,0.684549655,1.236968909,44.88838335,13.32311093,20.53666821
2014-01-30T14:30:00Z,81.05,81.34,80.19,80.72,-0.577281302,0.515367282,1.092648584,46.81358416,11.07036593,13.71667094
