time,open,high,low,close,Histogram,MACD,Signal,RSI,%K,%D
2014-06-11T13:30:00Z,144.66,144.97,144.19,144.41,0.13821998,1.451062083,1.312842102,64.14968201,88.72884214,94.26855222
2014-06-12T13:30:00Z,144.95,144.95,142.78,143.07,0.001893461,1.315208928,1.313315467,55.79152916,74.97515314,86.41599225
2014-06-13T13:30:00Z,143.19,143.75,142.83,143.36,-0.077118743,1.216917039,1.294035782,57.09441834,62.03394011,75.24597846
2014-06-16T13:30:00Z,142.93,143.53,142.6,143.32,-0.136949553,1.12284884,1.259798393,56.84556399,52.36884083,63.12597803
2014-06-17T13:30:00Z,143.01,143.99,142.64,143.69,-0.15514403,1.065868356,1.221012386,58.64130948,53.20570315,55.8694947
2014-06-18T13:30:00Z,143.93,144.39,142.77,144.33,-0.128703501,1.060133009,1.18883651,61.6165767,59.18357528,54.91937309
2014-06-19T13:30:00Z,144.53,144.72,143.99,144.49,-0.106011809,1.056321749,1.162333558,62.34586059,66.8202765,59.73651831
2014-06-20T13:30:00Z,144.54,145.3,144.2,145.16,-0.05407072,1.094745158,1.148815878,65.31754222,77.80612245,67.93665808
2014-06-23T13:30:00Z,145.1,145.3,144.01,144.09,-0.097439011,1.027017114,1.124456125,57.51138904,74.78706359,73.13782084
2014-06-24T13:30:00Z,143.71,144.6156,143.05,143.09,-0.193582617,0.882477854,1.076060471,51.33643351,61.22472405,71.27263669
2014-06-25T13:30:00Z,143,144.38,142.88,143.65,-0.217767992,0.803850481,1.021618473,54.2958643,42.98304171,59.66494312
2014-06-26T13:30:00Z,143.75,143.99,142.5577,143.73,-0.225719646,0.739468915,0.965188561,54.71950924,36.01979456,46.74252011
2014-06-27T13:30:00Z,143.17,144.0699,143.0625,143.69,-0.230223139,0.677409638,0.907632777,54.44775197,38.85572414,39.28618681
2014-06-30T13:30:00Z,143.92,143.93,143.06,143.24,-0.257969827,0.585170493,0.84314032,51.35759291,35.20385655,36.69312509
2014-07-01T13:30:00Z,143.41,144.82,143.38,144.56,-0.185285142,0.611533893,0.796819035,58.75267171,46.39536156,40.15164742
2014-07-02T13:30:00Z,144.23,145.3,143.56,145.23,-0.094521448,0.678667224,0.773188672,61.91742331,65.11444165,48.90455325
2014-07-03T13:30:00Z,145.25,145.73,145,145.41,-0.028239387,0.737889439,0.766128826,62.74444561,86.79181063,66.10053795
2014-07-07T13:30:00Z,145.48,145.58,144.5,144.91,-0.024108202,0.735993573,0.760101775,58.91696131,87.17044218,79.69223149
2014-07-08T13:30:00Z,145.22,145.4,144.48,144.56,-0.049520949,0.698200589,0.747721538,56.32674798,75.72739022,83.22988101
2014-07-09T13:30:00Z,144.78,145.04,144.03,144.68,-0.062011911,0.67020665,0.73221856,57.02436234,68.05682523,76.98488588
2014-07-10T13:30:00Z,143.5,144.2,143.2375,143.89,-0.123681688,0.57761645,0.701298138,51.22341487,57.33904948,67.04108831
2014-07-11T13:30:00Z,144.14,144.49,143.54,144.31,-0.135441694,0.531996021,0.667437715,53.9079635,54.71214366,60.03600612
2014-07-14T13:30:00Z,144.99,145.71,144.75,145,-0.097763275,0.545233621,0.642996896,57.99788975,58.07458311,56.70859208
2014-07-15T13:30:00Z,145,145.48,144.36,145.06,-0.071055279,0.554177797,0.625233076,58.34403124,70.36850235,61.05174304
2014-07-16T13:30:00Z,145.28,146.25,145.0297,146.17,0.014547086,0.643416934,0.628869848,64.21883588,84.56710368,71.00339638
2014-07-17T13:30:00Z,145.33,145.67,143.45,143.54,-0.106135334,0.496200681,0.602336014,47.22459168,63.92000932,72.95187178
2014-07-18T13:30:00Z,143.83,145.06,143.54,144.83,-0.099379543,0.478111585,0.577491129,53.69701691,56.12208139,68.2030648
2014-07-21T13:30:00Z,144.66,144.87,143.65,144.3,-0.129023743,0.41621145,0.545235193,50.93321222,35.26754163,51.76987745
2014-07-22T13:30:00Z,144.89,145.67,144.89,145.12,-0.093480836,0.428384148,0.521864984,54.80876838,51.08174317,47.4904554
2014-07-23T13:30:00Z,145.34,145.4476,144.53,144.68,-0.099140326,0.397939576,0.497079902,52.41635232,48.54771784,44.96566755
2014-07-24T13:30:00Z,145.51,146.43,144.47,145.13,-0.073304319,0.405449503,0.478753822,54.59906218,56.55100182,52.06015428
2014-07-25T13:30:00Z,145.66,145.94,144.59,145.12,-0.058270961,0.405915121,0.464186082,54.53919082,55.37656874,53.4917628
2014-07-28T13:30:00Z,144.92,145.63,143.78,145.53,-0.023860337,0.434360661,0.458220998,56.63864011,63.35160532,58.42639196
2014-07-29T13:30:00Z,145.22,146.27,143.99,144.02,-0.101583812,0.331241234,0.432825045,47.87038934,51.76194205,56.83003871
2014-07-30T13:30:00Z,144.26,144.78,143.52,143.74,-0.166789118,0.224338648,0.391127766,46.43486648,35.35034748,50.15463162
2014-07-31T13:30:00Z,143.33,143.55,140.6,140.89,-0.384361358,-0.089323932,0.295037426,34.9472949,13.07212876,33.3948061
2014-08-01T13:30:00Z,140.15,141.04,139.08,140.11,-0.553050144,-0.396275254,0.15677489,32.57227859,9.573140026,19.33187209
2014-08-04T13:30:00Z,140.15,140.98,139.21,140.75,-0.590375186,-0.581194093,0.009181094,36.39202603,13.9029883,12.18275236
2014-08-05T13:30:00Z,140.62,141.12,139.34,139.78,-0.644808193,-0.796829148,-0.152020955,33.31187712,15.41950113,12.96520982
2014-08-06T13:30:00Z,139.14,139.94,138.43,139.55,-0.658415953,-0.975040895,-0.316624943,32.60715298,15.41496599,14.91248514
2014-08-07T13:30:00Z,140.05,140.3701,138.96,139.13,-0.65634659,-1.137058181,-0.48071159,31.30477581,10.75793651,13.86413454
2014-08-08T13:30:00Z,139.3,140.885,138.89,140.85,-0.506493844,-1.113828895,-0.607335051,41.59324603,17.66666667,14.61318972
2014-08-11T13:30:00Z,140.93,141.5,140.54,140.58,-0.397711612,-1.104474567,-0.706762954,40.56615692,21.95833333,16.79431217
2014-08-12T13:30:00Z,140.62,141.21,140.43,140.88,-0.283091595,-1.060627448,-0.777535853,42.27190431,29.25,22.95833333
2014-08-13T13:30:00Z,141.35,141.83,140.92,141.8,-0.130608963,-0.940797057,-0.810188094,47.26984615,33.49489796,28.23441043
2014-08-14T13:30:00Z,142,142.39,141.85,142.34,0.013658803,-0.793114591,-0.806773393,50.00583249,41.16071429,34.63520408
2014-08-15T13:30:00Z,142.81,142.98,141.02,141.92,0.083918807,-0.701874885,-0.785793692,47.92307007,45.79081633,40.14880952
2014-08-18T13:30:00Z,142.75,144.19,142.59,144.12,0.271120045,-0.446893635,-0.71801368,57.83076944,61.33135144,49.42762735
2014-08-19T13:30:00Z,144.47,145.01,143.81,144.25,0.389083884,-0.231658826,-0.620742709,58.33520082,74.19048445,60.43755074
2014-08-20T13:30:00Z,143.86,144.82,143.5,144.6,0.470620288,-0.03246735,-0.503087638,59.73181936,90.6083814,75.3767391
2014-08-21T13:30:00Z,144.78,144.99,144.35,144.5,0.49525982,0.115987138,-0.379272683,59.12203744,91.4893617,85.42940918
2014-08-22T13:30:00Z,144.5,144.83,144.0201,144.13,0.464586285,0.201460174,-0.263126111,56.81109891,90.88145897,90.99306736
2014-08-25T13:30:00Z,144.66,144.99,144.42,144.7,0.459781265,0.31160047,-0.148180795,59.44125387,91.38804458,91.25295508
2014-08-26T13:30:00Z,145,145.39,144.57,144.6,0.427636248,0.386364515,-0.041271733,58.76511085,89.92034915,90.7299509
2014-08-27T13:30:00Z,144.43,144.86,143.63,143.94,0.343327584,0.387887747,0.044560163,54.36935644,86.94240511,89.41693295
2014-08-28T13:30:00Z,143.32,144.12,143.02,143.98,0.274633207,0.387851672,0.113218465,54.59105152,79.03701406,85.29992278
2014-08-29T13:30:00Z,144.06,144.39,143.18,144,0.217424338,0.384998887,0.167574549,54.70953585,73.74689826,79.90877248
2014-09-02T13:30:00Z,143.3,144.61,143.3,144.22,0.182681325,0.395926206,0.213244881,56.06748315,72.45796348,75.08062527
2014-09-03T13:30:00Z,144.47,144.72,143.55,143.82,0.123857442,0.368066684,0.244209241,52.95839555,69.95817878,72.05434684
2014-09-04T13:30:00Z,144.21,144.65,143.345,143.61,0.064866842,0.325292794,0.260425952,51.34851457,65.72215482,69.37943236
2014-09-05T13:30:00Z,143.64,144.32,143.15,144.2,0.059770418,0.335138974,0.275368556,55.4463943,60.28032037,65.32021799
2014-09-08T13:30:00Z,144.41,145.45,144.11,144.89,0.094966519,0.394076705,0.299110186,59.71946515,64.57415569,63.52554362
2014-09-09T13:30:00Z,144.7,145.26,144.245,144.46,0.081879925,0.401460093,0.319580167,56.10797933,64.57133059,63.14193555
2014-09-10T13:30:00Z,144.63,144.99,144,144.64,0.077958849,0.417028729,0.339069879,57.27281071,67.62688615,65.59079081
2014-09-11T13:30:00Z,143.99,144.38,143.6,144.35,0.049816105,0.401340011,0.351523906,54.75173689,60.21947874,64.13923182
2014-09-12T13:30:00Z,144.45,144.45,143.5,143.94,0.000195317,0.351768053,0.351572735,51.31273234,53.08641975,60.31092821
2014-09-15T13:30:00Z,144.17,144.69,143.66,144.48,0.000340047,0.351997794,0.351657747,55.29546384,50.89163237,54.73251029
2014-09-16T13:30:00Z,143.8,144.99,143.59,144.85,0.020819474,0.377682089,0.356862615,57.84027766,57.75034294,53.90946502
2014-09-17T13:30:00Z,144.92,145.79,144.27,145.37,0.062495928,0.434982525,0.372486597,61.18450544,73.40949721,60.68382417
