time,open,high,low,close,Histogram,MACD,Signal,RSI,%K,%D
2014-01-02T14:30:00Z,50.20139968,50.32085098,49.34931374,49.76341158,0.339460048,0.762867394,0.423407346,61.35749171,93.70020604,94.10434526
2014-01-03T14:30:00Z,49.44487478,50.3288144,49.39709426,49.75544816,0.288502388,0.78403533,0.495532943,61.29462292,88.98635041,92.94309308
2014-01-06T14:30:00Z,49.70766764,49.9306434,48.56093516,48.58084371,0.16196115,0.69798438,0.53602323,52.7148256,75.83880798,86.17512148
2014-01-07T14:30:00Z,48.63260594,48.74409382,47.49383688,47.8601542,0.023277741,0.565120406,0.541842665,48.25198781,61.3184871,75.38121516
2014-01-08T14:30:00Z,47.87608104,48.80772155,47.5018003,48.79187434,-0.010346265,0.528909834,0.539256099,53.70834735,53.62809683,63.59513063
2014-01-09T14:30:00Z,49.02281352,49.2139356,48.01145918,48.0592397,-0.082550098,0.436068477,0.518618575,49.3058937,44.1742448,53.04027624
2014-01-10T14:30:00Z,48.44944728,48.46537412,47.45760332,47.88404446,-0.139387347,0.344384391,0.483771738,48.2866004,37.26672237,45.02302133
2014-01-13T14:30:00Z,47.88404446,48.24239836,46.67360462,46.81694618,-0.240215092,0.183502873,0.423717965,42.52069526,18.06926737,33.17007818
2014-01-14T14:30:00Z,46.96028774,47.8601542,46.79305592,47.82830052,-0.230140182,0.136042738,0.36618292,48.76509125,18.3126294,24.54953972
2014-01-15T14:30:00Z,47.96367866,50.31288756,47.86811762,50.15361916,-0.066703111,0.282804031,0.349507142,59.6255735,41.40786749,25.92992142
2014-01-16T14:30:00Z,49.4528382,50.01824102,48.62464252,48.8555817,-0.046791342,0.291017964,0.337809306,52.88626308,59.07522429,39.59857373
2014-01-17T14:30:00Z,49.31746006,49.54043582,47.8203371,48.13091048,-0.081184719,0.236328407,0.317513126,49.52105988,61.69772257,54.06027145
2014-01-21T14:30:00Z,48.48926438,49.00290497,47.99553234,48.96706958,-0.048018971,0.257489413,0.305508384,53.21987308,51.41476881,57.39590522
2014-01-22T14:30:00Z,48.25036178,49.15022824,47.62921502,48.7361304,-0.042237349,0.252711698,0.294949047,52.08471628,51.31418107,54.80889081
2014-01-23T14:30:00Z,48.2981423,48.7361304,46.7452754,47.51772714,-0.116844032,0.148894006,0.265738039,46.45492954,46.38267545,49.70387511
2014-01-24T14:30:00Z,47.27882454,47.46994662,46.65767778,46.9045438,-0.19903551,0.016943651,0.215979161,43.88410262,28.75816993,42.15167549
2014-01-27T14:30:00Z,47.09566588,47.1036293,46.187836,46.29932388,-0.280710528,-0.134908999,0.145801529,41.44611014,10.85006575,28.66363705
2014-01-28T14:30:00Z,46.51433622,47.11955614,46.39488492,46.76916566,-0.288532577,-0.214864192,0.073668385,44.04499581,7.849726477,15.81932072
2014-01-29T14:30:00Z,46.59397042,46.59397042,45.6702137,45.8692992,-0.336408927,-0.346842774,-0.010433847,40.35099655,7.02784382,8.575878683
2014-01-30T14:30:00Z,41.03550326,42.70782146,40.75678356,42.43706518,-0.567723818,-0.720088619,-0.152364802,30.0119949,11.98805403,8.955208109
2014-01-31T14:30:00Z,43.60768792,43.95011498,42.97857774,43.05821194,-0.641917273,-0.954761393,-0.31284412,33.34078602,15.31827711,11.44472499
2014-02-03T14:30:00Z,43.1219193,43.36878532,41.42571084,41.98315024,-0.720525715,-1.213501264,-0.492975549,30.62576197,18.16666667,15.15766594
2014-02-04T14:30:00Z,42.0070405,42.77551053,41.89555262,42.69985804,-0.681791834,-1.345215341,-0.663423507,34.45765391,19.08333333,17.52275904
2014-02-05T14:30:00Z,42.78745566,43.15385261,42.23001626,42.97857774,-0.597937988,-1.410845992,-0.812908004,35.9395416,19.05211617,18.76737206
2014-02-06T14:30:00Z,43.1219193,43.66343186,42.8033825,43.18562666,-0.493410618,-1.429671277,-0.936260659,37.07766183,23.99162459,20.7090247
2014-02-07T14:30:00Z,43.20951692,44.1571639,42.70782146,44.02178576,-0.340132058,-1.361425732,-1.021293673,41.59081317,30.18032372,24.40802149
2014-02-10T14:30:00Z,43.84659052,44.4757007,43.81473684,44.12531022,-0.210312113,-1.284183815,-1.073871702,42.14411401,35.56137221,29.91110684
2014-02-11T14:30:00Z,44.10141996,44.9136888,44.05363944,44.6349691,-0.075603056,-1.168375521,-1.092772465,44.91084896,42.54501749,36.09557114
2014-02-12T14:30:00Z,44.6747862,45.17648166,44.5155178,44.7942375,0.032919944,-1.051622535,-1.084542479,45.78339238,49.62599016,42.57745996
2014-02-13T14:30:00Z,44.76238382,46.28339704,44.22087126,45.90115288,0.17974266,-0.859864154,-1.039606814,51.52943144,63.19873567,51.78991444
2014-02-14T14:30:00Z,45.05703036,45.89318946,44.993323,45.50298188,0.246413441,-0.731590013,-0.978003454,49.49727377,71.86221805,61.56231462
2014-02-18T14:30:00Z,45.58261608,45.81275892,45.31982322,45.77373816,0.301479299,-0.60115433,-0.902633629,50.91484792,80.46415455,71.84170275
2014-02-19T14:30:00Z,45.56668924,46.03653102,45.47909162,45.58261608,0.316221643,-0.507356576,-0.823578219,49.85113839,82.62042818,78.31560026
2014-02-20T14:30:00Z,45.63836002,48.54500832,45.08888404,48.25036178,0.486642701,-0.215274842,-0.701917543,61.83637201,89.70978017,84.26478763
2014-02-21T14:30:00Z,48.58482542,48.66437999,47.1832635,47.6212516,0.53419961,-0.03416803,-0.568367641,58.29798035,89.59022755,87.30681197
2014-02-24T14:30:00Z,47.52569056,48.19461784,47.36642216,47.46994662,0.531529503,0.096044238,-0.435485265,57.44657334,87.93490264,89.07830345
2014-02-25T14:30:00Z,47.78052,47.99553234,47.15937324,47.9796055,0.538487751,0.237624424,-0.300863327,59.58754072,85.76698396,87.76403805
2014-02-26T14:30:00Z,48.0194226,48.64853278,47.78052,48.40963018,0.544806712,0.380145063,-0.164661649,61.35429135,89.14488543,87.61559067
2014-02-27T14:30:00Z,48.4175936,48.63260594,48.00349576,48.51315464,0.528315525,0.495732757,-0.032582768,61.78740393,94.18064741,89.6975056
2014-02-28T14:30:00Z,48.4175936,48.4175936,47.43012952,47.8203371,0.446367049,0.525376044,0.079008994,57.16970066,91.92672466,91.7507525
2014-03-03T14:30:00Z,47.2230806,47.83626394,47.11955614,47.63717844,0.359194967,0.528002703,0.168807736,55.97861904,85.92617291,90.67784832
2014-03-04T14:30:00Z,47.96367866,48.58482542,47.95969695,48.40166676,0.332976471,0.585028324,0.252051854,59.74816758,84.80167679,87.55152478
2014-03-05T14:30:00Z,48.4175936,49.9704605,48.0990568,49.81915552,0.387250961,0.736115555,0.348864594,65.62567641,89.72589272,86.81791414
2014-03-06T14:30:00Z,49.81915552,49.9704605,48.56889858,48.68038646,0.325114712,0.755257984,0.430143272,58.2650244,88.51204288,87.67987079
2014-03-07T14:30:00Z,48.70427672,49.30949664,48.178691,48.56889858,0.258089434,0.752755065,0.494665631,57.58406458,80.91238831,86.3834413
2014-03-10T13:30:00Z,48.64056936,48.7361304,47.83626394,48.3777765,0.185843077,0.726969477,0.5411264,56.36784256,70.91410549,80.11284556
2014-03-11T13:30:00Z,48.34592282,48.83169144,47.8999713,48.04331286,0.104540225,0.671801681,0.567261456,54.21003379,66.39477977,72.74042453
2014-03-12T13:30:00Z,47.88404446,48.32203256,47.44605636,48.2981423,0.059192006,0.641251464,0.582059458,55.60449337,56.41212585,64.57367037
2014-03-13T13:30:00Z,48.48130096,48.76002066,47.40623926,47.79644684,-0.009657879,0.569987109,0.579644988,52.23202617,41.86860724,54.89183762
2014-03-14T13:30:00Z,47.4619832,48.00349576,46.68953146,47.6212516,-0.068770435,0.493681945,0.562452379,51.0672378,31.16061905,43.14711738
2014-03-17T13:30:00Z,47.84422736,48.6564962,47.84024565,48.40963018,-0.057031271,0.49116329,0.548194562,55.83966896,34.85608649,35.96177093
2014-03-18T13:30:00Z,48.28221546,49.00688668,48.21054468,48.8157646,-0.025762953,0.51599087,0.541753823,58.10643612,48.54368932,38.18679829
2014-03-19T13:30:00Z,48.72816698,49.62007002,48.40166676,49.2537527,0.018198271,0.564501662,0.546303391,60.46339068,65.12944984,49.50974188
2014-03-20T13:30:00Z,49.11837456,49.77933842,49.0944843,49.66785054,0.066244544,0.629109071,0.562864527,62.60547826,77.91262136,63.86192017
2014-03-21T13:30:00Z,50.10583864,50.10583864,48.68038646,49.38913084,0.0699676,0.650324027,0.580356427,60.23972123,82.65100595,75.23102572
2014-03-24T13:30:00Z,49.62007002,49.66785054,48.09109338,48.68834988,0.01862012,0.603631576,0.585011457,54.648165,76.10194552,78.88852428
2014-03-25T13:30:00Z,48.94317932,49.31746006,48.28221546,48.4972278,-0.032069986,0.544923974,0.57699396,53.1978671,63.48096348,74.07797165
2014-03-26T13:30:00Z,48.64853278,49.12633798,45.31982322,46.31525072,-0.206669424,0.31865718,0.525326604,40.11024032,44.07352677,61.21881192
2014-03-27T13:30:00Z,46.17190916,46.68953146,45.52687214,46.37099466,-0.306502871,0.142198015,0.448700886,40.5128848,31.89193871,46.48214299
2014-03-28T13:30:00Z,46.35506782,46.79305592,45.64632344,45.76577474,-0.395723596,-0.045953609,0.349769987,37.56032466,17.35995563,31.1084737
2014-03-31T13:30:00Z,45.81355526,46.15200061,45.2720427,45.74188448,-0.43561434,-0.194747938,0.240866402,37.44431775,13.66704404,20.97297946
2014-04-01T13:30:00Z,45.93300656,46.61786068,45.68614054,46.57008016,-0.387123882,-0.24303845,0.144085432,43.91163363,15.29703834,15.441346
2014-04-02T13:30:00Z,46.57804358,47.27882454,46.56211674,46.76120224,-0.325553963,-0.262857022,0.062696941,45.31662988,22.46018671,17.14142303
2014-04-03T13:30:00Z,46.75323882,46.984178,45.16851824,45.43927452,-0.354830989,-0.380841795,-0.026010806,38.19070029,21.04816567,19.60179691
2014-04-04T13:30:00Z,45.66225028,45.66225028,44.38013966,45.01721326,-0.381278263,-0.502608635,-0.121330372,36.23174023,15.8058948,19.77141573
2014-04-07T13:30:00Z,44.73053014,44.94554248,43.86649907,43.89437104,-0.448418687,-0.68185373,-0.233435044,31.58939723,5.685716369,14.17992561
2014-04-08T13:30:00Z,43.84659052,45.0729572,43.84659052,44.9136888,-0.399815494,-0.733204411,-0.333388917,39.20479977,9.540541398,10.34405086
2014-04-09T13:30:00Z,44.02974918,45.72197593,44.02974918,45.4313111,-0.312320077,-0.723789013,-0.411468936,42.69348295,14.27104189,9.83243322
2014-04-10T13:30:00Z,45.46316478,45.5109453,43.93418814,43.98196866,-0.329849675,-0.82378103,-0.493931355,36.39573287,14.8973312,12.9029715
2014-04-11T13:30:00Z,43.86251736,43.92622472,43.27322428,43.44841952,-0.353092404,-0.93529686,-0.582204456,34.38488372,10.18073276,13.11636862
2014-04-14T13:30:00Z,43.81473684,44.09345654,43.31304138,43.54398056,-0.337744479,-1.004385055,-0.666640576,35.07674722,3.283327487,9.45379715
2014-04-15T13:30:00Z,43.63157818,44.02178576,42.89098012,43.8784442,-0.282997251,-1.02038714,-0.737389889,37.55841238,10.00964609,7.824568779
2014-04-16T13:30:00Z,44.24476152,44.78627408,43.88640762,44.52348122,-0.185960167,-0.969840097,-0.78387993,42.15101695,21.4451564,11.57937666
2014-04-17T13:30:00Z,44.30846888,44.81812776,43.8784442,44.595152,-0.103670518,-0.913468078,-0.80979756,42.65569865,32.84936479,21.43472243
2014-04-21T13:30:00Z,44.62700568,45.09684746,44.48366412,45.04110352,-0.010816026,-0.823317593,-0.812501566,45.82284564,41.68179068,31.99210396
2014-04-22T13:30:00Z,44.85794486,46.36303124,44.77831066,45.83744552,0.106178472,-0.679778477,-0.785956948,51.0246299,51.66364186,42.06493245
2014-04-23T13:30:00Z,45.58261608,45.64791612,44.51949951,44.58718858,0.101319248,-0.659307888,-0.760627136,43.89826809,52.53071294,48.62538183
2014-04-24T13:30:00Z,47.91589814,49.5722895,47.35049532,47.78052,0.303687702,-0.381017509,-0.684705211,59.46888863,60.59089463,54.92841647
2014-04-25T13:30:00Z,48.09109338,48.4969889,47.01603168,47.31864164,0.391374846,-0.195486654,-0.586861499,57.00451141,60.29713899,57.80624885
2014-04-28T13:30:00Z,47.4221661,47.7407029,46.11616522,46.80898276,0.398643998,-0.088556502,-0.4872005,54.32912371,66.03098927,62.30634096
2014-04-29T13:30:00Z,47.05584878,47.07177562,46.15598232,46.48248254,0.365907817,-0.029815728,-0.395723546,52.62516322,59.55502582,61.96105136
2014-04-30T13:30:00Z,46.43470202,47.27086112,46.00467734,47.23104402,0.377587102,0.076260332,-0.30132677,56.03011402,59.11799762,61.56800424
2014-05-01T13:30:00Z,47.90793472,47.98756892,47.08770246,47.17530008,0.364303402,0.154052482,-0.21025092,55.7090117,60.94557012,59.87286452
2014-05-02T13:30:00Z,47.31864164,47.31864164,46.45859228,46.984178,0.326599903,0.197998959,-0.128600944,54.5546248,63.44854986,61.17070587
2014-05-05T13:30:00Z,46.84879986,47.2628977,46.67360462,47.19122692,0.300232982,0.246690284,-0.053542698,55.62734906,63.24990068,62.54800689
2014-05-06T13:30:00Z,47.28678796,48.06720312,47.07177562,47.07177562,0.260833034,0.272498594,0.01166556,54.82332987,60.56988701,62.42277918
2014-05-07T13:30:00Z,47.11159272,47.96367866,46.7452754,47.88404446,0.274195358,0.354409757,0.080214399,59.14738755,63.59863418,62.47280729
2014-05-08T13:30:00Z,47.73273948,48.82372802,47.53365398,47.8601542,0.26594091,0.412640537,0.146699627,58.96861372,64.26241468,62.81031196
2014-05-09T13:30:00Z,47.78052,48.04331286,47.19919034,47.73273948,0.237357378,0.443396349,0.206038971,57.96238197,66.76556953,64.87553947
2014-05-12T13:30:00Z,47.93182498,48.7759475,47.69292238,48.60871568,0.261023444,0.532318276,0.271294832,62.67762184,70.29230809,67.1067641
2014-05-13T13:30:00Z,48.58482542,48.67242304,47.97164208,48.07516654,0.225650393,0.553357823,0.32770743,58.38213434,67.51965365,68.19251042
2014-05-14T13:30:00Z,47.85219078,48.4175936,47.76459316,47.93182498,0.179514914,0.552101073,0.372586159,57.24703125,69.10905408,68.97367194
2014-05-15T13:30:00Z,48.2185081,48.576862,47.19919034,48.43352044,0.169807856,0.584845979,0.415038123,60.16620377,70.85182943,69.16017905
2014-05-16T13:30:00Z,48.576862,48.576862,47.6212516,48.15480074,0.133250989,0.581601859,0.44835087,57.80480359,76.93032015,72.29706789
2014-05-19T13:30:00Z,48.05127628,48.79187434,47.91987985,48.56093516,0.125183636,0.604830415,0.479646779,60.25279767,84.36911488,77.38375482
2014-05-20T13:30:00Z,48.6166791,48.8157646,48.07516654,48.56093516,0.109191994,0.616136772,0.506944777,60.25279767,85.27934714,82.19292739
2014-05-21T13:30:00Z,48.56093516,49.22986244,48.56093516,48.80780118,0.104577412,0.637666543,0.53308913,61.81452922,88.11232331,85.92026178
2014-05-22T13:30:00Z,48.78391092,49.11041114,48.42555702,48.91132564,0.097949578,0.655526103,0.557576525,62.48030119,87.06598155,86.81921733
2014-05-23T13:30:00Z,48.92725248,49.03077694,48.52908148,48.92725248,0.084593796,0.663318771,0.578724974,62.58837123,86.70985619,87.29605368
2014-05-27T13:30:00Z,49.12633798,49.1741185,48.4574107,48.67242304,0.05024936,0.641536674,0.591287314,59.62894352,84.30785206,86.0278966
2014-05-28T13:30:00Z,48.72020356,48.76798408,48.05127628,48.46537412,0.007484746,0.600643247,0.593158501,57.25990165,75.91251885,82.3100757
2014-05-29T13:30:00Z,48.5370449,49.2935698,48.36981308,49.10244772,0.015537188,0.612579985,0.597042798,62.23201235,76.93052282,79.05029791
2014-05-30T13:30:00Z,49.24578928,49.72359448,49.0148501,49.34931374,0.030081105,0.634644179,0.604563074,63.9806412,79.46698916,77.43667694
2014-06-02T13:30:00Z,49.373204,49.373204,48.58482542,48.8953988,0.003140572,0.608488788,0.605348217,58.60753873,81.08015177,79.15922125
2014-06-03T13:30:00Z,48.78391092,48.94317932,48.2185081,48.44944728,-0.047888295,0.545487848,0.593376143,53.82500069,67.29758149,75.94824081
2014-06-04T13:30:00Z,48.32203256,48.43184812,48.0194226,48.2185081,-0.097509512,0.471489253,0.568998765,51.48208979,52.3659306,66.91455462
2014-06-05T13:30:00Z,48.26628862,48.88743538,48.0194226,48.7361304,-0.095653527,0.449431856,0.545085383,56.09510333,47.64522194,55.76957801
2014-06-06T13:30:00Z,48.95114274,49.4926553,48.76798408,49.42098452,-0.050739565,0.481660926,0.532400492,61.33338212,58.87726999,52.96280751
2014-06-09T13:30:00Z,49.30949664,50.23325336,49.30949664,49.97842392,0.010792174,0.54589071,0.535098535,64.99436639,74.91415657,60.47888283
2014-06-10T13:30:00Z,50.02620444,51.37202242,49.8908263,51.0853393,0.114555695,0.678293155,0.563737459,70.88858722,87.72036594,73.83726417
2014-06-11T13:30:00Z,50.87829038,51.47554688,50.63938778,51.43572978,0.190809076,0.802248805,0.611439728,72.46887086,92.92868867,85.18773706
2014-06-12T13:30:00Z,51.14108324,51.31627848,50.567717,50.67920488,0.17474666,0.829873053,0.655126393,64.34700669,89.08512758,89.91139406
2014-06-13T13:30:00Z,50.67920488,50.84245499,50.28103388,50.70309514,0.151070499,0.843964516,0.692894018,64.48237918,84.48540707,88.83307444
2014-06-16T13:30:00Z,50.59957068,51.22868086,50.34474124,51.1251564,0.148929355,0.879055712,0.730126357,66.8752864,81.49001536,85.02018333
2014-06-17T13:30:00Z,51.03755878,51.73037632,50.85440012,51.57110792,0.161583366,0.932105565,0.770522198,69.23387217,87.73989175,84.57177139
2014-06-18T13:30:00Z,51.5233274,51.95335208,51.1649735,51.88964472,0.174347759,0.988456897,0.814109138,70.8314814,94.65015749,87.96002153
2014-06-19T13:30:00Z,52.05687654,52.33559624,51.43174807,51.73037632,0.155622421,1.008637164,0.853014743,68.90483461,93.35552703,91.91519209
2014-06-20T13:30:00Z,51.84982762,52.0011326,51.48749201,51.70648606,0.126426364,1.011047698,0.884621334,68.60339706,89.92759361,92.64442604
2014-06-23T13:30:00Z,51.6029616,51.95335208,51.2844248,51.81001052,0.100041127,1.009672744,0.909631616,69.23154242,86.40836408,89.89716157
2014-06-24T13:30:00Z,51.81797394,51.89760814,51.10126614,51.22868086,0.032867013,0.950715382,0.917848369,61.75940594,82.53382534,86.28992768
2014-06-25T13:30:00Z,51.31627848,51.61888844,51.10126614,51.4436932,-0.005605627,0.910841335,0.916446962,63.33560442,79.05904059,82.66707667
2014-06-26T13:30:00Z,51.5233274,51.66666896,50.71902198,51.25257112,-0.049977713,0.853974821,0.903952534,60.93146284,71.18825662,77.59370752
2014-06-27T13:30:00Z,51.0057051,51.30035164,50.46419254,51.1251564,-0.091541835,0.78952524,0.881067075,59.31498422,63.23304189,71.16011303
2014-06-30T13:30:00Z,50.9260709,51.0455222,49.7315579,49.8111921,-0.2046813,0.625215451,0.82989675,45.816166,39.25240988,57.89123613
